episode,rewards,lengths,successes
4964,14.0,7,True
4965,7.0,14,True
4966,7.0,14,True
4967,6.0,15,True
4968,7.0,14,True
4969,8.0,13,True
4970,4.0,17,True
4971,4.0,17,True
4972,10.0,11,True
4973,6.0,15,True
4974,13.0,8,True
4975,9.0,12,True
4976,12.0,9,True
4977,3.0,18,True
4978,7.0,14,True
4979,9.0,12,True
4980,9.0,12,True
4981,8.0,13,True
4982,9.0,12,True
4983,8.0,13,True
4984,11.0,10,True
4985,4.0,17,True
4986,5.0,16,True
4987,7.0,14,True
4988,7.0,14,True
4989,8.0,13,True
4990,6.0,15,True
4991,5.0,16,True
4992,8.0,13,True
4993,14.0,7,True
4994,0.0,12,True
4995,8.0,13,True
4996,-1.0,13,True
4997,6.0,15,True
4998,7.0,14,True
4999,8.0,13,True
5000,3.0,18,True
5001,10.0,11,True
5002,8.0,13,True
5003,3.0,18,True
5004,12.0,9,True
5005,12.0,9,True
5006,10.0,11,True
5007,-2.0,14,True
5008,11.0,10,True
5009,9.0,12,True
5010,-7.0,19,True
5011,5.0,16,True
5012,6.0,15,True
5013,7.0,14,True
5014,9.0,12,True
5015,7.0,14,True
5016,9.0,12,True
5017,5.0,16,True
5018,8.0,13,True
5019,8.0,13,True
5020,8.0,13,True
5021,7.0,14,True
5022,6.0,15,True
5023,14.0,7,True
5024,7.0,14,True
5025,8.0,13,True
5026,13.0,8,True
5027,11.0,10,True
5028,-3.0,15,True
5029,11.0,10,True
5030,8.0,13,True
5031,11.0,10,True
5032,10.0,11,True
5033,13.0,8,True
5034,4.0,17,True
5035,7.0,14,True
5036,11.0,10,True
5037,9.0,12,True
5038,5.0,16,True
5039,7.0,14,True
5040,7.0,14,True
5041,7.0,14,True
5042,3.0,18,True
5043,4.0,17,True
5044,8.0,13,True
5045,7.0,14,True
5046,8.0,13,True
5047,8.0,13,True
5048,6.0,15,True
5049,8.0,13,True
5050,7.0,14,True
5051,7.0,14,True
5052,10.0,11,True
5053,8.0,13,True
5054,9.0,12,True
5055,11.0,10,True
5056,7.0,14,True
5057,5.0,16,True
5058,11.0,10,True
5059,5.0,16,True
5060,6.0,15,True
5061,5.0,16,True
5062,8.0,13,True
5063,8.0,13,True
5064,-3.0,15,True
5065,8.0,13,True
5066,14.0,7,True
5067,11.0,10,True
5068,4.0,17,True
5069,6.0,15,True
5070,5.0,16,True
5071,4.0,17,True
5072,5.0,16,True
5073,7.0,14,True
5074,7.0,14,True
5075,6.0,15,True
5076,11.0,10,True
5077,9.0,12,True
5078,-2.0,14,True
5079,7.0,14,True
5080,7.0,14,True
5081,11.0,10,True
5082,10.0,11,True
5083,11.0,10,True
5084,4.0,17,True
5085,7.0,14,True
5086,5.0,16,True
5087,9.0,12,True
5088,5.0,16,True
5089,10.0,11,True
5090,5.0,16,True
5091,9.0,12,True
5092,5.0,16,True
5093,5.0,16,True
5094,6.0,15,True
5095,6.0,15,True
5096,8.0,13,True
5097,11.0,10,True
5098,12.0,9,True
5099,10.0,11,True
5100,7.0,14,True
5101,11.0,10,True
5102,11.0,10,True
5103,9.0,12,True
5104,7.0,14,True
5105,13.0,8,True
5106,5.0,16,True
5107,4.0,17,True
5108,7.0,14,True
5109,10.0,11,True
5110,2.0,10,True
5111,7.0,14,True
5112,8.0,13,True
5113,8.0,13,True
5114,7.0,14,True
5115,12.0,9,True
5116,6.0,15,True
5117,-3.0,15,True
5118,3.0,18,True
5119,6.0,15,True
5120,12.0,9,True
5121,6.0,15,True
5122,12.0,9,True
5123,6.0,15,True
5124,9.0,12,True
5125,6.0,15,True
5126,6.0,15,True
5127,5.0,16,True
5128,4.0,17,True
5129,15.0,6,True
5130,6.0,15,True
5131,10.0,11,True
5132,6.0,15,True
5133,10.0,11,True
5134,8.0,13,True
5135,10.0,11,True
5136,8.0,13,True
5137,8.0,13,True
5138,5.0,16,True
5139,10.0,11,True
5140,11.0,10,True
5141,8.0,13,True
5142,5.0,16,True
5143,7.0,14,True
5144,8.0,13,True
5145,8.0,13,True
5146,11.0,10,True
5147,11.0,10,True
5148,4.0,17,True
5149,8.0,13,True
5150,5.0,16,True
5151,14.0,7,True
5152,6.0,15,True
5153,13.0,8,True
5154,9.0,12,True
5155,6.0,15,True
5156,6.0,15,True
5157,9.0,12,True
5158,8.0,13,True
5159,15.0,6,True
5160,7.0,14,True
5161,5.0,16,True
5162,7.0,14,True
5163,12.0,9,True
5164,12.0,9,True
5165,10.0,11,True
5166,11.0,10,True
5167,6.0,15,True
5168,5.0,16,True
5169,6.0,15,True
5170,15.0,6,True
5171,8.0,13,True
5172,11.0,10,True
5173,8.0,13,True
5174,5.0,16,True
5175,8.0,13,True
5176,9.0,12,True
5177,9.0,12,True
5178,10.0,11,True
5179,5.0,16,True
5180,8.0,13,True
5181,11.0,10,True
5182,8.0,13,True
5183,9.0,12,True
5184,9.0,12,True
5185,9.0,12,True
5186,4.0,17,True
5187,10.0,11,True
5188,5.0,16,True
5189,8.0,13,True
5190,6.0,15,True
5191,10.0,11,True
5192,10.0,11,True
5193,9.0,12,True
5194,4.0,17,True
5195,-2.0,23,True
5196,8.0,13,True
5197,15.0,6,True
5198,4.0,17,True
5199,6.0,15,True
5200,8.0,13,True
5201,15.0,6,True
5202,6.0,15,True
5203,8.0,13,True
5204,-5.0,17,True
5205,8.0,13,True
5206,4.0,17,True
5207,8.0,13,True
5208,9.0,12,True
5209,8.0,13,True
5210,9.0,12,True
5211,10.0,11,True
5212,8.0,13,True
5213,11.0,10,True
5214,6.0,15,True
5215,6.0,15,True
5216,7.0,14,True
5217,10.0,11,True
5218,7.0,14,True
5219,4.0,17,True
5220,11.0,10,True
5221,9.0,12,True
5222,10.0,11,True
5223,7.0,14,True
5224,5.0,16,True
5225,11.0,10,True
5226,6.0,15,True
5227,6.0,15,True
5228,11.0,10,True
5229,10.0,11,True
5230,11.0,10,True
5231,7.0,14,True
5232,8.0,13,True
5233,7.0,14,True
5234,6.0,15,True
5235,6.0,15,True
5236,5.0,16,True
5237,0.0,12,True
5238,11.0,10,True
5239,10.0,11,True
5240,10.0,11,True
5241,12.0,9,True
5242,3.0,18,True
5243,7.0,14,True
5244,13.0,8,True
5245,8.0,13,True
5246,3.0,18,True
5247,0.0,12,True
5248,9.0,12,True
5249,13.0,8,True
5250,7.0,14,True
5251,4.0,17,True
5252,5.0,16,True
5253,14.0,7,True
5254,7.0,14,True
5255,-7.0,19,True
5256,5.0,16,True
5257,10.0,11,True
5258,6.0,15,True
5259,4.0,17,True
5260,5.0,16,True
5261,6.0,15,True
5262,11.0,10,True
5263,9.0,12,True
5264,0.0,12,True
5265,8.0,13,True
5266,6.0,15,True
5267,9.0,12,True
5268,4.0,17,True
5269,6.0,15,True
5270,7.0,14,True
5271,6.0,15,True
5272,4.0,17,True
5273,10.0,11,True
5274,7.0,14,True
5275,8.0,13,True
5276,9.0,12,True
5277,11.0,10,True
5278,5.0,16,True
5279,5.0,16,True
5280,12.0,9,True
5281,12.0,9,True
5282,7.0,14,True
5283,8.0,13,True
5284,14.0,7,True
5285,9.0,12,True
5286,5.0,16,True
5287,5.0,16,True
5288,2.0,19,True
5289,6.0,15,True
5290,4.0,17,True
5291,5.0,16,True
5292,7.0,14,True
5293,6.0,15,True
5294,5.0,16,True
5295,13.0,8,True
5296,8.0,13,True
5297,7.0,14,True
5298,7.0,14,True
5299,7.0,14,True
5300,4.0,17,True
5301,11.0,10,True
5302,12.0,9,True
5303,7.0,14,True
5304,11.0,10,True
5305,5.0,16,True
5306,9.0,12,True
5307,10.0,11,True
5308,7.0,14,True
5309,7.0,14,True
5310,3.0,18,True
5311,6.0,15,True
5312,8.0,13,True
5313,9.0,12,True
5314,9.0,12,True
5315,6.0,15,True
5316,11.0,10,True
5317,8.0,13,True
5318,8.0,13,True
5319,7.0,14,True
5320,8.0,13,True
5321,7.0,14,True
5322,9.0,12,True
5323,-4.0,16,True
5324,9.0,12,True
5325,7.0,14,True
5326,13.0,8,True
5327,8.0,13,True
5328,9.0,12,True
5329,11.0,10,True
5330,11.0,10,True
5331,4.0,17,True
5332,7.0,14,True
5333,1.0,11,True
5334,8.0,13,True
5335,11.0,10,True
5336,9.0,12,True
5337,8.0,13,True
5338,5.0,16,True
5339,8.0,13,True
5340,11.0,10,True
5341,12.0,9,True
5342,13.0,8,True
5343,9.0,12,True
5344,4.0,17,True
5345,-8.0,20,True
5346,7.0,14,True
5347,6.0,15,True
5348,11.0,10,True
5349,7.0,14,True
5350,-2.0,14,True
5351,7.0,14,True
5352,9.0,12,True
5353,14.0,7,True
5354,9.0,12,True
5355,10.0,11,True
5356,-15.0,18,True
5357,7.0,14,True
5358,-5.0,17,True
5359,9.0,12,True
5360,5.0,16,True
5361,7.0,14,True
5362,12.0,9,True
5363,6.0,15,True
5364,5.0,16,True
5365,-2.0,14,True
5366,11.0,10,True
5367,3.0,18,True
5368,10.0,11,True
5369,4.0,17,True
5370,5.0,16,True
5371,11.0,10,True
5372,13.0,8,True
5373,9.0,12,True
5374,10.0,11,True
5375,4.0,17,True
5376,12.0,9,True
5377,5.0,16,True
5378,7.0,14,True
5379,6.0,15,True
5380,9.0,12,True
5381,13.0,8,True
5382,4.0,17,True
5383,8.0,13,True
5384,5.0,16,True
5385,6.0,15,True
5386,9.0,12,True
5387,11.0,10,True
5388,5.0,16,True
5389,11.0,10,True
5390,-5.0,17,True
5391,4.0,17,True
5392,8.0,13,True
5393,3.0,18,True
5394,7.0,14,True
5395,11.0,10,True
5396,8.0,13,True
5397,12.0,9,True
5398,4.0,17,True
5399,10.0,11,True
5400,4.0,17,True
5401,6.0,15,True
5402,12.0,9,True
5403,9.0,12,True
5404,10.0,11,True
5405,8.0,13,True
5406,8.0,13,True
5407,11.0,10,True
5408,7.0,14,True
5409,10.0,11,True
5410,9.0,12,True
5411,8.0,13,True
5412,6.0,15,True
5413,4.0,17,True
5414,5.0,16,True
5415,10.0,11,True
5416,9.0,12,True
5417,9.0,12,True
5418,9.0,12,True
5419,11.0,10,True
5420,7.0,14,True
5421,8.0,13,True
5422,5.0,16,True
5423,4.0,17,True
5424,8.0,13,True
5425,6.0,15,True
5426,8.0,13,True
5427,5.0,16,True
5428,7.0,14,True
5429,5.0,16,True
5430,8.0,13,True
5431,6.0,15,True
5432,0.0,21,True
5433,10.0,11,True
5434,4.0,17,True
5435,9.0,12,True
5436,3.0,18,True
5437,5.0,16,True
5438,7.0,14,True
5439,12.0,9,True
5440,9.0,12,True
5441,0.0,12,True
5442,5.0,16,True
5443,13.0,8,True
5444,8.0,13,True
5445,3.0,18,True
5446,7.0,14,True
5447,9.0,12,True
5448,4.0,17,True
5449,15.0,6,True
5450,8.0,13,True
5451,5.0,16,True
5452,8.0,13,True
5453,12.0,9,True
5454,15.0,6,True
5455,8.0,13,True
5456,7.0,14,True
5457,5.0,16,True
5458,7.0,14,True
5459,10.0,11,True
5460,6.0,15,True
5461,10.0,11,True
5462,4.0,17,True
5463,10.0,11,True
5464,6.0,15,True
5465,9.0,12,True
5466,4.0,17,True
5467,4.0,17,True
5468,7.0,14,True
5469,10.0,11,True
5470,11.0,10,True
5471,10.0,11,True
5472,9.0,12,True
5473,10.0,11,True
5474,5.0,16,True
5475,12.0,9,True
5476,10.0,11,True
5477,9.0,12,True
5478,8.0,13,True
5479,7.0,14,True
5480,10.0,11,True
5481,9.0,12,True
5482,5.0,16,True
5483,8.0,13,True
5484,8.0,13,True
5485,6.0,15,True
5486,12.0,9,True
5487,7.0,14,True
5488,11.0,10,True
5489,5.0,16,True
5490,12.0,9,True
5491,8.0,13,True
5492,6.0,15,True
5493,6.0,15,True
5494,5.0,16,True
5495,4.0,17,True
5496,7.0,14,True
5497,11.0,10,True
5498,6.0,15,True
5499,8.0,13,True
5500,8.0,13,True
5501,5.0,16,True
5502,-3.0,15,True
5503,8.0,13,True
5504,6.0,15,True
5505,12.0,9,True
5506,7.0,14,True
5507,10.0,11,True
5508,10.0,11,True
5509,10.0,11,True
5510,6.0,15,True
5511,8.0,13,True
5512,9.0,12,True
5513,6.0,15,True
5514,13.0,8,True
5515,9.0,12,True
5516,9.0,12,True
5517,-1.0,13,True
5518,10.0,11,True
5519,11.0,10,True
5520,4.0,17,True
5521,8.0,13,True
5522,6.0,15,True
5523,6.0,15,True
5524,-3.0,15,True
5525,7.0,14,True
5526,9.0,12,True
5527,7.0,14,True
5528,12.0,9,True
5529,13.0,8,True
5530,11.0,10,True
5531,5.0,16,True
5532,6.0,15,True
5533,9.0,12,True
5534,5.0,16,True
5535,12.0,9,True
5536,4.0,17,True
5537,8.0,13,True
5538,6.0,15,True
5539,12.0,9,True
5540,8.0,13,True
5541,11.0,10,True
5542,9.0,12,True
5543,8.0,13,True
5544,6.0,15,True
5545,-3.0,15,True
5546,6.0,15,True
5547,5.0,16,True
5548,9.0,12,True
5549,14.0,7,True
5550,6.0,15,True
5551,11.0,10,True
5552,7.0,14,True
5553,5.0,16,True
5554,8.0,13,True
5555,10.0,11,True
5556,6.0,15,True
5557,7.0,14,True
5558,10.0,11,True
5559,5.0,16,True
5560,6.0,15,True
5561,13.0,8,True
5562,10.0,11,True
5563,3.0,18,True
5564,7.0,14,True
5565,4.0,17,True
5566,7.0,14,True
5567,11.0,10,True
5568,10.0,11,True
5569,4.0,17,True
5570,11.0,10,True
5571,6.0,15,True
5572,8.0,13,True
5573,12.0,9,True
5574,9.0,12,True
5575,10.0,11,True
5576,8.0,13,True
5577,-2.0,14,True
5578,14.0,7,True
5579,7.0,14,True
5580,7.0,14,True
5581,9.0,12,True
5582,11.0,10,True
5583,5.0,16,True
5584,12.0,9,True
5585,6.0,15,True
5586,8.0,13,True
5587,8.0,13,True
5588,8.0,13,True
5589,11.0,10,True
5590,4.0,17,True
5591,7.0,14,True
5592,9.0,12,True
5593,4.0,17,True
5594,6.0,15,True
5595,10.0,11,True
5596,4.0,17,True
5597,5.0,16,True
5598,7.0,14,True
5599,7.0,14,True
5600,-2.0,14,True
5601,7.0,14,True
5602,5.0,16,True
5603,8.0,13,True
5604,11.0,10,True
5605,7.0,14,True
5606,5.0,16,True
5607,10.0,11,True
5608,9.0,12,True
5609,6.0,15,True
5610,11.0,10,True
5611,2.0,19,True
5612,7.0,14,True
5613,9.0,12,True
5614,6.0,15,True
5615,12.0,9,True
5616,13.0,8,True
5617,10.0,11,True
5618,7.0,14,True
5619,9.0,12,True
5620,4.0,17,True
5621,10.0,11,True
5622,14.0,7,True
5623,4.0,17,True
5624,7.0,14,True
5625,13.0,8,True
5626,8.0,13,True
5627,11.0,10,True
5628,8.0,13,True
5629,6.0,15,True
5630,9.0,12,True
5631,11.0,10,True
5632,6.0,15,True
5633,9.0,12,True
5634,7.0,14,True
5635,8.0,13,True
5636,11.0,10,True
5637,9.0,12,True
5638,4.0,17,True
5639,5.0,16,True
5640,8.0,13,True
5641,11.0,10,True
5642,4.0,17,True
5643,6.0,15,True
5644,5.0,16,True
5645,13.0,8,True
5646,8.0,13,True
5647,7.0,14,True
5648,13.0,8,True
5649,10.0,11,True
5650,11.0,10,True
5651,9.0,12,True
5652,8.0,13,True
5653,10.0,11,True
5654,9.0,12,True
5655,6.0,15,True
5656,9.0,12,True
5657,5.0,16,True
5658,10.0,11,True
5659,4.0,17,True
5660,8.0,13,True
5661,10.0,11,True
5662,4.0,17,True
5663,9.0,12,True
5664,7.0,14,True
5665,11.0,10,True
5666,15.0,6,True
5667,9.0,12,True
5668,7.0,14,True
5669,7.0,14,True
5670,7.0,14,True
5671,4.0,17,True
5672,5.0,16,True
5673,4.0,17,True
5674,9.0,12,True
5675,7.0,14,True
5676,10.0,11,True
5677,9.0,12,True
5678,11.0,10,True
5679,5.0,16,True
5680,7.0,14,True
5681,9.0,12,True
5682,6.0,15,True
5683,11.0,10,True
5684,11.0,10,True
5685,5.0,16,True
5686,13.0,8,True
5687,9.0,12,True
5688,6.0,15,True
5689,7.0,14,True
5690,8.0,13,True
5691,-1.0,13,True
5692,13.0,8,True
5693,4.0,17,True
5694,8.0,13,True
5695,7.0,14,True
5696,5.0,16,True
5697,5.0,16,True
5698,-4.0,16,True
5699,6.0,15,True
5700,11.0,10,True
5701,5.0,16,True
5702,14.0,7,True
5703,7.0,14,True
5704,7.0,14,True
5705,11.0,10,True
5706,7.0,14,True
5707,8.0,13,True
5708,11.0,10,True
5709,9.0,12,True
5710,6.0,15,True
5711,11.0,10,True
5712,12.0,9,True
5713,7.0,14,True
5714,12.0,9,True
5715,7.0,14,True
5716,5.0,16,True
5717,7.0,14,True
5718,4.0,17,True
5719,11.0,10,True
5720,9.0,12,True
5721,9.0,12,True
5722,9.0,12,True
5723,7.0,14,True
5724,6.0,15,True
5725,9.0,12,True
5726,10.0,11,True
5727,7.0,14,True
5728,7.0,14,True
5729,8.0,13,True
5730,9.0,12,True
5731,10.0,11,True
5732,9.0,12,True
5733,10.0,11,True
5734,7.0,14,True
5735,7.0,14,True
5736,10.0,11,True
5737,15.0,6,True
5738,12.0,9,True
5739,9.0,12,True
5740,7.0,14,True
5741,9.0,12,True
5742,9.0,12,True
5743,3.0,18,True
5744,14.0,7,True
5745,9.0,12,True
5746,4.0,17,True
5747,6.0,15,True
5748,11.0,10,True
5749,8.0,13,True
5750,10.0,11,True
5751,7.0,14,True
5752,9.0,12,True
5753,5.0,16,True
5754,3.0,18,True
5755,10.0,11,True
5756,8.0,13,True
5757,7.0,14,True
5758,6.0,15,True
5759,5.0,16,True
5760,8.0,13,True
5761,7.0,14,True
5762,-2.0,14,True
5763,10.0,11,True
5764,9.0,12,True
5765,7.0,14,True
5766,13.0,8,True
5767,7.0,14,True
5768,6.0,15,True
5769,15.0,6,True
5770,8.0,13,True
5771,10.0,11,True
5772,8.0,13,True
5773,11.0,10,True
5774,8.0,13,True
5775,7.0,14,True
5776,4.0,17,True
5777,7.0,14,True
5778,14.0,7,True
5779,6.0,15,True
5780,6.0,15,True
5781,8.0,13,True
5782,6.0,15,True
5783,7.0,14,True
5784,7.0,14,True
5785,9.0,12,True
5786,5.0,16,True
5787,3.0,18,True
5788,10.0,11,True
5789,8.0,13,True
5790,11.0,10,True
5791,7.0,14,True
5792,-6.0,18,True
5793,11.0,10,True
5794,5.0,16,True
5795,8.0,13,True
5796,8.0,13,True
5797,9.0,12,True
5798,7.0,14,True
5799,7.0,14,True
5800,8.0,13,True
5801,6.0,15,True
5802,-7.0,19,True
5803,7.0,14,True
5804,6.0,15,True
5805,4.0,17,True
5806,11.0,10,True
5807,6.0,15,True
5808,0.0,12,True
5809,7.0,14,True
5810,4.0,17,True
5811,8.0,13,True
5812,7.0,14,True
5813,12.0,9,True
5814,4.0,17,True
5815,6.0,15,True
5816,5.0,16,True
5817,9.0,12,True
5818,15.0,6,True
5819,10.0,11,True
5820,7.0,14,True
5821,-3.0,15,True
5822,8.0,13,True
5823,-4.0,16,True
5824,5.0,16,True
5825,11.0,10,True
5826,6.0,15,True
5827,10.0,11,True
5828,12.0,9,True
5829,-1.0,13,True
5830,7.0,14,True
5831,9.0,12,True
5832,8.0,13,True
5833,12.0,9,True
5834,10.0,11,True
5835,9.0,12,True
5836,7.0,14,True
5837,12.0,9,True
5838,8.0,13,True
5839,-4.0,16,True
5840,6.0,15,True
5841,11.0,10,True
5842,6.0,15,True
5843,6.0,15,True
5844,4.0,17,True
5845,9.0,12,True
5846,5.0,16,True
5847,6.0,15,True
5848,3.0,18,True
5849,0.0,12,True
5850,8.0,13,True
5851,11.0,10,True
5852,5.0,16,True
5853,8.0,13,True
5854,6.0,15,True
5855,4.0,17,True
5856,15.0,6,True
5857,6.0,15,True
5858,5.0,7,True
5859,10.0,11,True
5860,10.0,11,True
5861,7.0,14,True
5862,8.0,13,True
5863,6.0,15,True
5864,9.0,12,True
5865,6.0,15,True
5866,6.0,15,True
5867,9.0,12,True
5868,11.0,10,True
5869,9.0,12,True
5870,7.0,14,True
5871,10.0,11,True
5872,8.0,13,True
5873,11.0,10,True
5874,15.0,6,True
5875,9.0,12,True
5876,7.0,14,True
5877,6.0,15,True
5878,15.0,6,True
5879,5.0,16,True
5880,6.0,15,True
5881,9.0,12,True
5882,6.0,15,True
5883,10.0,11,True
5884,5.0,16,True
5885,9.0,12,True
5886,6.0,15,True
5887,12.0,9,True
5888,11.0,10,True
5889,6.0,15,True
5890,4.0,17,True
5891,10.0,11,True
5892,4.0,17,True
5893,12.0,9,True
5894,9.0,12,True
5895,6.0,15,True
5896,8.0,13,True
5897,10.0,11,True
5898,8.0,13,True
5899,7.0,14,True
5900,8.0,13,True
5901,-2.0,14,True
5902,7.0,14,True
5903,7.0,14,True
5904,9.0,12,True
5905,5.0,16,True
5906,9.0,12,True
5907,9.0,12,True
5908,4.0,17,True
5909,5.0,16,True
5910,8.0,13,True
5911,9.0,12,True
5912,11.0,10,True
5913,5.0,16,True
5914,4.0,17,True
5915,7.0,14,True
5916,10.0,11,True
5917,10.0,11,True
5918,9.0,12,True
5919,-3.0,15,True
5920,8.0,13,True
5921,6.0,15,True
5922,5.0,16,True
5923,9.0,12,True
5924,-2.0,14,True
5925,8.0,13,True
5926,11.0,10,True
5927,6.0,15,True
5928,10.0,11,True
5929,7.0,14,True
5930,4.0,17,True
5931,9.0,12,True
5932,10.0,11,True
5933,6.0,15,True
5934,3.0,18,True
5935,8.0,13,True
5936,-1.0,13,True
5937,11.0,10,True
5938,7.0,14,True
5939,13.0,8,True
5940,3.0,18,True
5941,10.0,11,True
5942,11.0,10,True
5943,9.0,12,True
5944,3.0,18,True
5945,7.0,14,True
5946,15.0,6,True
5947,4.0,17,True
5948,12.0,9,True
5949,9.0,12,True
5950,10.0,11,True
5951,8.0,13,True
5952,6.0,15,True
5953,7.0,14,True
5954,7.0,14,True
5955,8.0,13,True
5956,6.0,15,True
5957,4.0,17,True
5958,14.0,7,True
5959,8.0,13,True
5960,11.0,10,True
5961,6.0,15,True
5962,14.0,7,True
5963,6.0,15,True
5964,3.0,18,True
5965,6.0,15,True
5966,4.0,17,True
5967,8.0,13,True
5968,5.0,16,True
5969,6.0,15,True
5970,8.0,13,True
5971,8.0,13,True
5972,8.0,13,True
5973,11.0,10,True
5974,10.0,11,True
5975,0.0,12,True
5976,9.0,12,True
5977,8.0,13,True
5978,8.0,13,True
5979,9.0,12,True
5980,7.0,14,True
5981,4.0,17,True
5982,3.0,18,True
5983,7.0,14,True
5984,9.0,12,True
5985,7.0,14,True
5986,13.0,8,True
5987,7.0,14,True
5988,6.0,15,True
5989,5.0,16,True
5990,5.0,16,True
5991,5.0,16,True
5992,10.0,11,True
5993,5.0,16,True
5994,10.0,11,True
5995,8.0,13,True
5996,4.0,17,True
5997,5.0,16,True
5998,10.0,11,True
5999,6.0,15,True
6000,10.0,11,True
6001,7.0,14,True
6002,5.0,16,True
6003,6.0,15,True
6004,9.0,12,True
6005,6.0,15,True
6006,8.0,13,True
6007,11.0,10,True
6008,5.0,16,True
6009,2.0,19,True
6010,4.0,17,True
6011,3.0,18,True
6012,6.0,15,True
6013,5.0,16,True
6014,5.0,16,True
6015,10.0,11,True
6016,8.0,13,True
6017,6.0,15,True
6018,10.0,11,True
6019,7.0,14,True
6020,5.0,16,True
6021,8.0,13,True
6022,11.0,10,True
6023,0.0,12,True
6024,6.0,15,True
6025,7.0,14,True
6026,11.0,10,True
6027,8.0,13,True
6028,4.0,17,True
6029,4.0,17,True
6030,-1.0,13,True
6031,-7.0,19,True
6032,3.0,18,True
6033,9.0,12,True
6034,12.0,9,True
6035,11.0,10,True
6036,7.0,14,True
6037,6.0,15,True
6038,11.0,10,True
6039,6.0,15,True
6040,8.0,13,True
6041,8.0,13,True
6042,6.0,15,True
6043,10.0,11,True
6044,5.0,16,True
6045,8.0,13,True
6046,11.0,10,True
6047,7.0,14,True
6048,-3.0,15,True
6049,10.0,11,True
6050,6.0,15,True
6051,6.0,15,True
6052,15.0,6,True
6053,7.0,14,True
6054,11.0,10,True
6055,9.0,12,True
6056,8.0,13,True
6057,3.0,18,True
6058,14.0,7,True
6059,6.0,15,True
6060,7.0,14,True
6061,11.0,10,True
6062,4.0,17,True
6063,7.0,14,True
6064,14.0,7,True
6065,11.0,10,True
6066,7.0,14,True
6067,11.0,10,True
6068,-3.0,15,True
6069,7.0,14,True
6070,8.0,13,True
6071,10.0,11,True
6072,6.0,15,True
6073,7.0,14,True
6074,12.0,9,True
6075,9.0,12,True
6076,5.0,16,True
6077,5.0,16,True
6078,6.0,15,True
6079,11.0,10,True
6080,6.0,15,True
6081,11.0,10,True
6082,6.0,15,True
6083,14.0,7,True
6084,7.0,14,True
6085,7.0,14,True
6086,12.0,9,True
6087,9.0,12,True
6088,7.0,14,True
6089,10.0,11,True
6090,9.0,12,True
6091,2.0,19,True
6092,4.0,17,True
6093,11.0,10,True
6094,8.0,13,True
6095,5.0,16,True
6096,8.0,13,True
6097,10.0,11,True
6098,8.0,13,True
6099,7.0,14,True
6100,7.0,14,True
6101,9.0,12,True
6102,9.0,12,True
6103,11.0,10,True
6104,6.0,15,True
6105,8.0,13,True
6106,5.0,16,True
6107,4.0,17,True
6108,8.0,13,True
6109,5.0,16,True
6110,6.0,15,True
6111,-3.0,15,True
6112,4.0,17,True
6113,9.0,12,True
6114,3.0,18,True
6115,5.0,16,True
6116,6.0,15,True
6117,5.0,16,True
6118,8.0,13,True
6119,5.0,16,True
6120,4.0,17,True
6121,4.0,17,True
6122,2.0,19,True
6123,12.0,9,True
6124,9.0,12,True
6125,6.0,15,True
6126,7.0,14,True
6127,7.0,14,True
6128,-3.0,24,True
6129,6.0,15,True
6130,6.0,15,True
6131,11.0,10,True
6132,10.0,11,True
6133,9.0,12,True
6134,4.0,17,True
6135,9.0,12,True
6136,6.0,15,True
6137,8.0,13,True
6138,9.0,12,True
6139,3.0,18,True
6140,8.0,13,True
6141,10.0,11,True
6142,7.0,14,True
6143,12.0,9,True
6144,15.0,6,True
6145,4.0,17,True
6146,4.0,17,True
6147,5.0,16,True
6148,9.0,12,True
6149,11.0,10,True
6150,8.0,13,True
6151,10.0,11,True
6152,6.0,15,True
6153,-4.0,16,True
6154,-6.0,18,True
6155,3.0,18,True
6156,9.0,12,True
6157,3.0,18,True
6158,12.0,9,True
6159,4.0,17,True
6160,4.0,17,True
6161,7.0,14,True
6162,-6.0,18,True
6163,11.0,10,True
6164,7.0,14,True
6165,9.0,12,True
6166,8.0,13,True
6167,8.0,13,True
6168,11.0,10,True
6169,-1.0,13,True
6170,10.0,11,True
6171,6.0,15,True
6172,5.0,16,True
6173,10.0,11,True
6174,12.0,9,True
6175,10.0,11,True
6176,7.0,14,True
6177,6.0,15,True
6178,6.0,15,True
6179,11.0,10,True
6180,15.0,6,True
6181,8.0,13,True
6182,9.0,12,True
6183,6.0,15,True
6184,11.0,10,True
6185,7.0,14,True
6186,13.0,8,True
6187,9.0,12,True
6188,4.0,17,True
6189,9.0,12,True
6190,5.0,16,True
6191,4.0,17,True
6192,6.0,15,True
6193,9.0,12,True
6194,8.0,13,True
6195,7.0,14,True
6196,8.0,13,True
6197,10.0,11,True
6198,10.0,11,True
6199,9.0,12,True
6200,9.0,12,True
6201,-3.0,15,True
6202,6.0,15,True
6203,10.0,11,True
6204,10.0,11,True
6205,12.0,9,True
6206,8.0,13,True
6207,10.0,11,True
6208,6.0,15,True
6209,11.0,10,True
6210,6.0,15,True
6211,11.0,10,True
6212,9.0,12,True
6213,6.0,15,True
6214,6.0,15,True
6215,10.0,11,True
6216,8.0,13,True
6217,5.0,16,True
6218,9.0,12,True
6219,11.0,10,True
6220,11.0,10,True
6221,12.0,9,True
6222,4.0,17,True
6223,8.0,13,True
6224,14.0,7,True
6225,6.0,15,True
6226,4.0,17,True
6227,11.0,10,True
6228,7.0,14,True
6229,7.0,14,True
6230,11.0,10,True
